"","plotn","stage","date","time","temp","name","DateTime"
"6795",9,3,2023-09-07,20:01:00,5.5,"plant",2023-09-07 20:01:00
"6796",9,3,2023-09-07,22:01:00,4,"plant",2023-09-07 22:01:00
"6797",9,3,2023-09-08,00:01:00,2.5,"plant",2023-09-08 00:01:00
"6798",9,3,2023-09-08,02:01:00,2,"plant",2023-09-08 02:01:00
"6799",9,3,2023-09-08,04:01:00,1.5,"plant",2023-09-08 04:01:00
"6800",9,3,2023-09-08,06:01:00,1,"plant",2023-09-08 06:01:00
"6801",9,3,2023-09-08,08:01:00,2,"plant",2023-09-08 08:01:00
"6802",9,3,2023-09-08,10:01:00,15,"plant",2023-09-08 10:01:00
"6803",9,3,2023-09-08,12:01:00,21.5,"plant",2023-09-08 12:01:00
"6804",9,3,2023-09-08,14:01:00,22,"plant",2023-09-08 14:01:00
"6805",9,3,2023-09-08,16:01:00,18,"plant",2023-09-08 16:01:00
"6806",9,3,2023-09-08,18:01:00,11,"plant",2023-09-08 18:01:00
"6807",9,3,2023-09-08,20:01:00,7,"plant",2023-09-08 20:01:00
"6808",9,3,2023-09-08,22:01:00,5.5,"plant",2023-09-08 22:01:00
"6809",9,3,2023-09-09,00:01:00,5.5,"plant",2023-09-09 00:01:00
"6810",9,3,2023-09-09,02:01:00,4,"plant",2023-09-09 02:01:00
"6811",9,3,2023-09-09,04:01:00,4.5,"plant",2023-09-09 04:01:00
"6812",9,3,2023-09-09,06:01:00,4.5,"plant",2023-09-09 06:01:00
"6813",9,3,2023-09-09,08:01:00,4.5,"plant",2023-09-09 08:01:00
"6814",9,3,2023-09-09,10:01:00,7.5,"plant",2023-09-09 10:01:00
"6815",9,3,2023-09-09,12:01:00,9,"plant",2023-09-09 12:01:00
"6816",9,3,2023-09-09,14:01:00,9,"plant",2023-09-09 14:01:00
"6817",9,3,2023-09-09,16:01:00,10.5,"plant",2023-09-09 16:01:00
"6818",9,3,2023-09-09,18:01:00,8,"plant",2023-09-09 18:01:00
"6819",9,3,2023-09-09,20:01:00,6,"plant",2023-09-09 20:01:00
"6820",9,3,2023-09-09,22:01:00,5,"plant",2023-09-09 22:01:00
"6821",9,3,2023-09-10,00:01:00,5,"plant",2023-09-10 00:01:00
"6822",9,3,2023-09-10,02:01:00,4.5,"plant",2023-09-10 02:01:00
"6823",9,3,2023-09-10,04:01:00,4.5,"plant",2023-09-10 04:01:00
"6824",9,3,2023-09-10,06:01:00,4,"plant",2023-09-10 06:01:00
"6825",9,3,2023-09-10,08:01:00,5,"plant",2023-09-10 08:01:00
"6826",9,3,2023-09-10,10:01:00,7,"plant",2023-09-10 10:01:00
"6827",9,3,2023-09-10,12:01:00,8.5,"plant",2023-09-10 12:01:00
"6828",9,3,2023-09-10,14:01:00,9,"plant",2023-09-10 14:01:00
"6829",9,3,2023-09-10,16:01:00,7.5,"plant",2023-09-10 16:01:00
"6830",9,3,2023-09-10,18:01:00,6,"plant",2023-09-10 18:01:00
"6831",9,3,2023-09-10,20:01:00,5,"plant",2023-09-10 20:01:00
"6832",9,3,2023-09-10,22:01:00,4.5,"plant",2023-09-10 22:01:00
"6833",9,3,2023-09-11,00:01:00,4,"plant",2023-09-11 00:01:00
"6834",9,3,2023-09-11,02:01:00,4,"plant",2023-09-11 02:01:00
"6835",9,3,2023-09-11,04:01:00,3.5,"plant",2023-09-11 04:01:00
"6836",9,3,2023-09-11,06:01:00,3.5,"plant",2023-09-11 06:01:00
"6837",9,3,2023-09-11,08:01:00,3.5,"plant",2023-09-11 08:01:00
"6838",9,3,2023-09-11,10:01:00,6.5,"plant",2023-09-11 10:01:00
"6839",9,3,2023-09-11,12:01:00,9,"plant",2023-09-11 12:01:00
"6840",9,3,2023-09-11,14:01:00,10,"plant",2023-09-11 14:01:00
"6841",9,3,2023-09-11,16:01:00,8.5,"plant",2023-09-11 16:01:00
"6842",9,3,2023-09-11,18:01:00,6.5,"plant",2023-09-11 18:01:00
"6843",9,3,2023-09-11,20:01:00,5,"plant",2023-09-11 20:01:00
"6844",9,3,2023-09-11,22:01:00,3.5,"plant",2023-09-11 22:01:00
"6845",9,3,2023-09-12,00:01:00,2,"plant",2023-09-12 00:01:00
"6846",9,3,2023-09-12,02:01:00,2,"plant",2023-09-12 02:01:00
"6847",9,3,2023-09-12,04:01:00,1,"plant",2023-09-12 04:01:00
"6848",9,3,2023-09-12,06:01:00,1,"plant",2023-09-12 06:01:00
"6849",9,3,2023-09-12,08:01:00,4.5,"plant",2023-09-12 08:01:00
"6850",9,3,2023-09-12,10:01:00,15.5,"plant",2023-09-12 10:01:00
"6851",9,3,2023-09-12,12:01:00,20,"plant",2023-09-12 12:01:00
"6852",9,3,2023-09-12,14:01:00,19.5,"plant",2023-09-12 14:01:00
"6853",9,3,2023-09-12,16:01:00,16,"plant",2023-09-12 16:01:00
"6854",9,3,2023-09-12,18:01:00,9,"plant",2023-09-12 18:01:00
"6855",9,3,2023-09-12,20:01:00,5.5,"plant",2023-09-12 20:01:00
"6856",9,3,2023-09-12,22:01:00,4,"plant",2023-09-12 22:01:00
"6857",9,3,2023-09-13,00:01:00,2.5,"plant",2023-09-13 00:01:00
"6858",9,3,2023-09-13,02:01:00,2,"plant",2023-09-13 02:01:00
"6859",9,3,2023-09-13,04:01:00,1.5,"plant",2023-09-13 04:01:00
"6860",9,3,2023-09-13,06:01:00,1.5,"plant",2023-09-13 06:01:00
"6861",9,3,2023-09-13,08:01:00,2,"plant",2023-09-13 08:01:00
"6862",9,3,2023-09-13,10:01:00,8.5,"plant",2023-09-13 10:01:00
"6863",9,3,2023-09-13,12:01:00,12.5,"plant",2023-09-13 12:01:00
"6864",9,3,2023-09-13,14:01:00,17,"plant",2023-09-13 14:01:00
"6865",9,3,2023-09-13,16:01:00,16.5,"plant",2023-09-13 16:01:00
"6866",9,3,2023-09-13,18:01:00,9.5,"plant",2023-09-13 18:01:00
"6867",9,3,2023-09-13,20:01:00,7.5,"plant",2023-09-13 20:01:00
"6868",9,3,2023-09-13,22:01:00,6.5,"plant",2023-09-13 22:01:00
"6869",9,3,2023-09-14,00:01:00,5.5,"plant",2023-09-14 00:01:00
"6870",9,3,2023-09-14,02:01:00,5,"plant",2023-09-14 02:01:00
"6871",9,3,2023-09-14,04:01:00,4.5,"plant",2023-09-14 04:01:00
"6872",9,3,2023-09-14,06:01:00,4,"plant",2023-09-14 06:01:00
"6873",9,3,2023-09-14,08:01:00,4.5,"plant",2023-09-14 08:01:00
"6874",9,3,2023-09-14,10:01:00,7,"plant",2023-09-14 10:01:00
"6875",9,3,2023-09-14,12:01:00,14,"plant",2023-09-14 12:01:00
"6876",9,3,2023-09-14,14:01:00,12,"plant",2023-09-14 14:01:00
"6877",9,3,2023-09-14,16:01:00,12.5,"plant",2023-09-14 16:01:00
"6878",9,3,2023-09-14,18:01:00,9,"plant",2023-09-14 18:01:00
"6879",9,3,2023-09-14,20:01:00,6.5,"plant",2023-09-14 20:01:00
"6880",9,3,2023-09-14,22:01:00,5.5,"plant",2023-09-14 22:01:00
"6881",9,3,2023-09-15,00:01:00,5,"plant",2023-09-15 00:01:00
"6882",9,3,2023-09-15,02:01:00,4.5,"plant",2023-09-15 02:01:00
"6883",9,3,2023-09-15,04:01:00,4,"plant",2023-09-15 04:01:00
"6884",9,3,2023-09-15,06:01:00,4,"plant",2023-09-15 06:01:00
"6885",9,3,2023-09-15,08:01:00,4.5,"plant",2023-09-15 08:01:00
"6886",9,3,2023-09-15,10:01:00,6,"plant",2023-09-15 10:01:00
"6887",9,3,2023-09-15,12:01:00,9,"plant",2023-09-15 12:01:00
"6888",9,3,2023-09-15,14:01:00,11,"plant",2023-09-15 14:01:00
"6889",9,3,2023-09-15,16:01:00,8.5,"plant",2023-09-15 16:01:00
"6890",9,3,2023-09-15,18:01:00,6.5,"plant",2023-09-15 18:01:00
"6891",9,3,2023-09-15,20:01:00,4.5,"plant",2023-09-15 20:01:00
"6892",9,3,2023-09-15,22:01:00,4,"plant",2023-09-15 22:01:00
"6893",9,3,2023-09-16,00:01:00,3,"plant",2023-09-16 00:01:00
"6894",9,3,2023-09-16,02:01:00,2.5,"plant",2023-09-16 02:01:00
"6895",9,3,2023-09-16,04:01:00,2.5,"plant",2023-09-16 04:01:00
"6896",9,3,2023-09-16,06:01:00,2,"plant",2023-09-16 06:01:00
"6897",9,3,2023-09-16,08:01:00,2.5,"plant",2023-09-16 08:01:00
"6898",9,3,2023-09-16,10:01:00,5.5,"plant",2023-09-16 10:01:00
"6899",9,3,2023-09-16,12:01:00,10.5,"plant",2023-09-16 12:01:00
"6900",9,3,2023-09-16,14:01:00,11,"plant",2023-09-16 14:01:00
"6901",9,3,2023-09-16,16:01:00,8,"plant",2023-09-16 16:01:00
"6902",9,3,2023-09-16,18:01:00,5.5,"plant",2023-09-16 18:01:00
"6903",9,3,2023-09-16,20:01:00,3,"plant",2023-09-16 20:01:00
"6904",9,3,2023-09-16,22:01:00,1.5,"plant",2023-09-16 22:01:00
"6905",9,3,2023-09-17,00:01:00,1,"plant",2023-09-17 00:01:00
"6906",9,3,2023-09-17,02:01:00,0.5,"plant",2023-09-17 02:01:00
"6907",9,3,2023-09-17,04:01:00,0.5,"plant",2023-09-17 04:01:00
"6908",9,3,2023-09-17,06:01:00,0.5,"plant",2023-09-17 06:01:00
"6909",9,3,2023-09-17,08:01:00,0.5,"plant",2023-09-17 08:01:00
"6910",9,3,2023-09-17,10:01:00,7.5,"plant",2023-09-17 10:01:00
"6911",9,3,2023-09-17,12:01:00,13,"plant",2023-09-17 12:01:00
"6912",9,3,2023-09-17,14:01:00,15,"plant",2023-09-17 14:01:00
"6913",9,3,2023-09-17,16:01:00,10.5,"plant",2023-09-17 16:01:00
"6914",9,3,2023-09-17,18:01:00,8,"plant",2023-09-17 18:01:00
"6915",9,3,2023-09-17,20:01:00,6,"plant",2023-09-17 20:01:00
"6916",9,3,2023-09-17,22:01:00,5,"plant",2023-09-17 22:01:00
"6917",9,3,2023-09-18,00:01:00,4,"plant",2023-09-18 00:01:00
"6918",9,3,2023-09-18,02:01:00,3.5,"plant",2023-09-18 02:01:00
"6919",9,3,2023-09-18,04:01:00,3.5,"plant",2023-09-18 04:01:00
"6920",9,3,2023-09-18,06:01:00,3,"plant",2023-09-18 06:01:00
"6921",9,3,2023-09-18,08:01:00,4,"plant",2023-09-18 08:01:00
"6922",9,3,2023-09-18,10:01:00,5,"plant",2023-09-18 10:01:00
"6923",9,3,2023-09-18,12:01:00,6.5,"plant",2023-09-18 12:01:00
"6924",9,3,2023-09-18,14:01:00,6.5,"plant",2023-09-18 14:01:00
"6925",9,3,2023-09-18,16:01:00,6,"plant",2023-09-18 16:01:00
"6926",9,3,2023-09-18,18:01:00,4.5,"plant",2023-09-18 18:01:00
"6927",9,3,2023-09-18,20:01:00,4,"plant",2023-09-18 20:01:00
"6928",9,3,2023-09-18,22:01:00,3,"plant",2023-09-18 22:01:00
"6929",9,3,2023-09-19,00:01:00,3,"plant",2023-09-19 00:01:00
"6930",9,3,2023-09-19,02:01:00,3,"plant",2023-09-19 02:01:00
"6931",9,3,2023-09-19,04:01:00,2.5,"plant",2023-09-19 04:01:00
"6932",9,3,2023-09-19,06:01:00,2.5,"plant",2023-09-19 06:01:00
"6933",9,3,2023-09-19,08:01:00,4,"plant",2023-09-19 08:01:00
"6934",9,3,2023-09-19,10:01:00,5,"plant",2023-09-19 10:01:00
"6935",9,3,2023-09-19,12:01:00,10.5,"plant",2023-09-19 12:01:00
"6936",9,3,2023-09-19,14:01:00,7.5,"plant",2023-09-19 14:01:00
"6937",9,3,2023-09-19,16:01:00,6,"plant",2023-09-19 16:01:00
"6938",9,3,2023-09-19,18:01:00,5.5,"plant",2023-09-19 18:01:00
"6939",9,3,2023-09-19,20:01:00,4,"plant",2023-09-19 20:01:00
"6940",9,3,2023-09-19,22:01:00,3.5,"plant",2023-09-19 22:01:00
"6941",9,3,2023-09-20,00:01:00,3,"plant",2023-09-20 00:01:00
"6942",9,3,2023-09-20,02:01:00,2,"plant",2023-09-20 02:01:00
"6943",9,3,2023-09-20,04:01:00,1.5,"plant",2023-09-20 04:01:00
"6944",9,3,2023-09-20,06:01:00,1,"plant",2023-09-20 06:01:00
"6945",9,3,2023-09-20,08:01:00,2,"plant",2023-09-20 08:01:00
"6946",9,3,2023-09-20,10:01:00,5,"plant",2023-09-20 10:01:00
"6947",9,3,2023-09-20,12:01:00,6,"plant",2023-09-20 12:01:00
"6948",9,3,2023-09-20,14:01:00,6.5,"plant",2023-09-20 14:01:00
"6949",9,3,2023-09-20,16:01:00,5.5,"plant",2023-09-20 16:01:00
"6950",9,3,2023-09-20,18:01:00,4.5,"plant",2023-09-20 18:01:00
"6951",9,3,2023-09-20,20:01:00,2.5,"plant",2023-09-20 20:01:00
"6952",9,3,2023-09-20,22:01:00,1.5,"plant",2023-09-20 22:01:00
"6953",9,3,2023-09-21,00:01:00,1,"plant",2023-09-21 00:01:00
"6954",9,3,2023-09-21,02:01:00,1,"plant",2023-09-21 02:01:00
"6955",9,3,2023-09-21,04:01:00,0.5,"plant",2023-09-21 04:01:00
"6956",9,3,2023-09-21,06:01:00,0.5,"plant",2023-09-21 06:01:00
"6957",9,3,2023-09-21,08:01:00,0.5,"plant",2023-09-21 08:01:00
"6958",9,3,2023-09-21,10:01:00,8,"plant",2023-09-21 10:01:00
"6959",9,3,2023-09-21,12:01:00,11,"plant",2023-09-21 12:01:00
"6960",9,3,2023-09-21,14:01:00,11,"plant",2023-09-21 14:01:00
"6961",9,3,2023-09-21,16:01:00,9,"plant",2023-09-21 16:01:00
"6962",9,3,2023-09-21,18:01:00,6.5,"plant",2023-09-21 18:01:00
"6963",9,3,2023-09-21,20:01:00,3.5,"plant",2023-09-21 20:01:00
"6964",9,3,2023-09-21,22:01:00,2.5,"plant",2023-09-21 22:01:00
"6965",9,3,2023-09-22,00:01:00,1.5,"plant",2023-09-22 00:01:00
"6966",9,3,2023-09-22,02:01:00,1,"plant",2023-09-22 02:01:00
"6967",9,3,2023-09-22,04:01:00,1,"plant",2023-09-22 04:01:00
"6968",9,3,2023-09-22,06:01:00,1.5,"plant",2023-09-22 06:01:00
"6969",9,3,2023-09-22,08:01:00,3.5,"plant",2023-09-22 08:01:00
"6970",9,3,2023-09-22,10:01:00,7,"plant",2023-09-22 10:01:00
"6971",9,3,2023-09-22,12:01:00,13.5,"plant",2023-09-22 12:01:00
"6972",9,3,2023-09-22,14:01:00,20,"plant",2023-09-22 14:01:00
"6973",9,3,2023-09-22,16:01:00,15.5,"plant",2023-09-22 16:01:00
"6974",9,3,2023-09-22,18:01:00,8.5,"plant",2023-09-22 18:01:00
"6975",9,3,2023-09-22,20:01:00,6,"plant",2023-09-22 20:01:00
"6976",9,3,2023-09-22,22:01:00,5.5,"plant",2023-09-22 22:01:00
"6977",9,3,2023-09-23,00:01:00,4,"plant",2023-09-23 00:01:00
"6978",9,3,2023-09-23,02:01:00,3.5,"plant",2023-09-23 02:01:00
"6979",9,3,2023-09-23,04:01:00,2.5,"plant",2023-09-23 04:01:00
"6980",9,3,2023-09-23,06:01:00,1.5,"plant",2023-09-23 06:01:00
"6981",9,3,2023-09-23,08:01:00,4.5,"plant",2023-09-23 08:01:00
"6982",9,3,2023-09-23,10:01:00,10.5,"plant",2023-09-23 10:01:00
"6983",9,3,2023-09-23,12:01:00,16,"plant",2023-09-23 12:01:00
"6984",9,3,2023-09-23,14:01:00,17,"plant",2023-09-23 14:01:00
"6985",9,3,2023-09-23,16:01:00,17,"plant",2023-09-23 16:01:00
"6986",9,3,2023-09-23,18:01:00,10.5,"plant",2023-09-23 18:01:00
"6987",9,3,2023-09-23,20:01:00,8,"plant",2023-09-23 20:01:00
"6988",9,3,2023-09-23,22:01:00,7,"plant",2023-09-23 22:01:00
"6989",9,3,2023-09-24,00:01:00,6,"plant",2023-09-24 00:01:00
"6990",9,3,2023-09-24,02:01:00,5,"plant",2023-09-24 02:01:00
"6991",9,3,2023-09-24,04:01:00,5,"plant",2023-09-24 04:01:00
"6992",9,3,2023-09-24,06:01:00,4.5,"plant",2023-09-24 06:01:00
"6993",9,3,2023-09-24,08:01:00,5.5,"plant",2023-09-24 08:01:00
"6994",9,3,2023-09-24,10:01:00,7,"plant",2023-09-24 10:01:00
"6995",9,3,2023-09-24,12:01:00,12,"plant",2023-09-24 12:01:00
"6996",9,3,2023-09-24,14:01:00,13,"plant",2023-09-24 14:01:00
"6997",9,3,2023-09-24,16:01:00,12.5,"plant",2023-09-24 16:01:00
"6998",9,3,2023-09-24,18:01:00,8.5,"plant",2023-09-24 18:01:00
"6999",9,3,2023-09-24,20:01:00,5.5,"plant",2023-09-24 20:01:00
"7000",9,3,2023-09-24,22:01:00,5,"plant",2023-09-24 22:01:00
"7001",9,3,2023-09-25,00:01:00,5,"plant",2023-09-25 00:01:00
"7002",9,3,2023-09-25,02:01:00,4.5,"plant",2023-09-25 02:01:00
"7003",9,3,2023-09-25,04:01:00,4.5,"plant",2023-09-25 04:01:00
"7004",9,3,2023-09-25,06:01:00,4,"plant",2023-09-25 06:01:00
"7005",9,3,2023-09-25,08:01:00,5,"plant",2023-09-25 08:01:00
"7006",9,3,2023-09-25,10:01:00,10.5,"plant",2023-09-25 10:01:00
"7007",9,3,2023-09-25,12:01:00,17,"plant",2023-09-25 12:01:00
"7008",9,3,2023-09-25,14:01:00,14.5,"plant",2023-09-25 14:01:00
"7009",9,3,2023-09-25,16:01:00,10,"plant",2023-09-25 16:01:00
"7010",9,3,2023-09-25,18:01:00,7,"plant",2023-09-25 18:01:00
"7011",9,3,2023-09-25,20:01:00,5.5,"plant",2023-09-25 20:01:00
"7012",9,3,2023-09-25,22:01:00,3.5,"plant",2023-09-25 22:01:00
"7013",9,3,2023-09-26,00:01:00,2.5,"plant",2023-09-26 00:01:00
"7014",9,3,2023-09-26,02:01:00,2.5,"plant",2023-09-26 02:01:00
"7015",9,3,2023-09-26,04:01:00,2.5,"plant",2023-09-26 04:01:00
"7016",9,3,2023-09-26,06:01:00,3,"plant",2023-09-26 06:01:00
"7017",9,3,2023-09-26,08:01:00,5.5,"plant",2023-09-26 08:01:00
"7018",9,3,2023-09-26,10:01:00,14.5,"plant",2023-09-26 10:01:00
"7019",9,3,2023-09-26,12:01:00,16.5,"plant",2023-09-26 12:01:00
"7020",9,3,2023-09-26,14:01:00,20.5,"plant",2023-09-26 14:01:00
"7021",9,3,2023-09-26,16:01:00,16,"plant",2023-09-26 16:01:00
"7022",9,3,2023-09-26,18:01:00,10.5,"plant",2023-09-26 18:01:00
"7023",9,3,2023-09-26,20:01:00,7,"plant",2023-09-26 20:01:00
"7024",9,3,2023-09-26,22:01:00,4.5,"plant",2023-09-26 22:01:00
"7025",9,3,2023-09-27,00:01:00,3,"plant",2023-09-27 00:01:00
"7026",9,3,2023-09-27,02:01:00,2.5,"plant",2023-09-27 02:01:00
"7027",9,3,2023-09-27,04:01:00,2,"plant",2023-09-27 04:01:00
"7028",9,3,2023-09-27,06:01:00,1.5,"plant",2023-09-27 06:01:00
"7029",9,3,2023-09-27,08:01:00,8,"plant",2023-09-27 08:01:00
"7030",9,3,2023-09-27,10:01:00,20,"plant",2023-09-27 10:01:00
"7031",9,3,2023-09-27,12:01:00,22.5,"plant",2023-09-27 12:01:00
"7032",9,3,2023-09-27,14:01:00,23,"plant",2023-09-27 14:01:00
"7033",9,3,2023-09-27,16:01:00,16,"plant",2023-09-27 16:01:00
"7034",9,3,2023-09-27,18:01:00,10.5,"plant",2023-09-27 18:01:00
"7035",9,3,2023-09-27,20:01:00,8.5,"plant",2023-09-27 20:01:00
"7036",9,3,2023-09-27,22:01:00,7,"plant",2023-09-27 22:01:00
"7037",9,3,2023-09-28,00:01:00,6,"plant",2023-09-28 00:01:00
"7038",9,3,2023-09-28,02:01:00,4,"plant",2023-09-28 02:01:00
"7039",9,3,2023-09-28,04:01:00,3,"plant",2023-09-28 04:01:00
"7040",9,3,2023-09-28,06:01:00,2.5,"plant",2023-09-28 06:01:00
"7041",9,3,2023-09-28,08:01:00,5,"plant",2023-09-28 08:01:00
"7042",9,3,2023-09-28,10:01:00,15.5,"plant",2023-09-28 10:01:00
"7043",9,3,2023-09-28,12:01:00,22.5,"plant",2023-09-28 12:01:00
"7044",9,3,2023-09-28,14:01:00,16,"plant",2023-09-28 14:01:00
"7045",9,3,2023-09-28,16:01:00,9.5,"plant",2023-09-28 16:01:00
"7046",9,3,2023-09-28,18:01:00,8.5,"plant",2023-09-28 18:01:00
"7047",9,3,2023-09-28,20:01:00,7,"plant",2023-09-28 20:01:00
"7048",9,3,2023-09-28,22:01:00,7,"plant",2023-09-28 22:01:00
"7049",9,3,2023-09-29,00:01:00,6,"plant",2023-09-29 00:01:00
"7050",9,3,2023-09-29,02:01:00,4.5,"plant",2023-09-29 02:01:00
"7051",9,3,2023-09-29,04:01:00,4,"plant",2023-09-29 04:01:00
"7052",9,3,2023-09-29,06:01:00,3.5,"plant",2023-09-29 06:01:00
"7053",9,3,2023-09-29,08:01:00,5,"plant",2023-09-29 08:01:00
"7054",9,3,2023-09-29,10:01:00,8,"plant",2023-09-29 10:01:00
"7055",9,3,2023-09-29,12:01:00,19,"plant",2023-09-29 12:01:00
"7056",9,3,2023-09-29,14:01:00,18.5,"plant",2023-09-29 14:01:00
"7057",9,3,2023-09-29,16:01:00,14,"plant",2023-09-29 16:01:00
"7058",9,3,2023-09-29,18:01:00,9.5,"plant",2023-09-29 18:01:00
"7059",9,3,2023-09-29,20:01:00,8,"plant",2023-09-29 20:01:00
"7060",9,3,2023-09-29,22:01:00,7,"plant",2023-09-29 22:01:00
"7061",9,3,2023-09-30,00:01:00,6.5,"plant",2023-09-30 00:01:00
"7062",9,3,2023-09-30,02:01:00,6,"plant",2023-09-30 02:01:00
"7063",9,3,2023-09-30,04:01:00,5.5,"plant",2023-09-30 04:01:00
"7064",9,3,2023-09-30,06:01:00,5.5,"plant",2023-09-30 06:01:00
"7065",9,3,2023-09-30,08:01:00,6.5,"plant",2023-09-30 08:01:00
"7066",9,3,2023-09-30,10:01:00,9.5,"plant",2023-09-30 10:01:00
"7067",9,3,2023-09-30,12:01:00,14.5,"plant",2023-09-30 12:01:00
"7068",9,3,2023-09-30,14:01:00,13,"plant",2023-09-30 14:01:00
"7069",9,3,2023-09-30,16:01:00,11.5,"plant",2023-09-30 16:01:00
"7070",9,3,2023-09-30,18:01:00,8.5,"plant",2023-09-30 18:01:00
"7071",9,3,2023-09-30,20:01:00,7,"plant",2023-09-30 20:01:00
"7072",9,3,2023-09-30,22:01:00,5.5,"plant",2023-09-30 22:01:00
"7073",9,3,2023-10-01,00:01:00,4,"plant",2023-10-01 00:01:00
"7074",9,3,2023-10-01,02:01:00,3,"plant",2023-10-01 02:01:00
"7075",9,3,2023-10-01,04:01:00,2.5,"plant",2023-10-01 04:01:00
"7076",9,3,2023-10-01,06:01:00,2.5,"plant",2023-10-01 06:01:00
"7077",9,3,2023-10-01,08:01:00,4,"plant",2023-10-01 08:01:00
"7078",9,3,2023-10-01,10:01:00,7,"plant",2023-10-01 10:01:00
"7079",9,3,2023-10-01,12:01:00,10.5,"plant",2023-10-01 12:01:00
"7080",9,3,2023-10-01,14:01:00,8.5,"plant",2023-10-01 14:01:00
"7081",9,3,2023-10-01,16:01:00,8.5,"plant",2023-10-01 16:01:00
"7082",9,3,2023-10-01,18:01:00,7,"plant",2023-10-01 18:01:00
"7083",9,3,2023-10-01,20:01:00,5,"plant",2023-10-01 20:01:00
"7084",9,3,2023-10-01,22:01:00,4,"plant",2023-10-01 22:01:00
"7085",9,3,2023-10-02,00:01:00,2.5,"plant",2023-10-02 00:01:00
"7086",9,3,2023-10-02,02:01:00,3,"plant",2023-10-02 02:01:00
"7087",9,3,2023-10-02,04:01:00,3.5,"plant",2023-10-02 04:01:00
"7088",9,3,2023-10-02,06:01:00,3.5,"plant",2023-10-02 06:01:00
"7089",9,3,2023-10-02,08:01:00,6.5,"plant",2023-10-02 08:01:00
"7090",9,3,2023-10-02,10:01:00,9,"plant",2023-10-02 10:01:00
"7091",9,3,2023-10-02,12:01:00,16.5,"plant",2023-10-02 12:01:00
"7092",9,3,2023-10-02,14:01:00,14,"plant",2023-10-02 14:01:00
"7093",9,3,2023-10-02,16:01:00,13,"plant",2023-10-02 16:01:00
"7094",9,3,2023-10-02,18:01:00,10,"plant",2023-10-02 18:01:00
"7095",9,3,2023-10-02,20:01:00,7.5,"plant",2023-10-02 20:01:00
"7096",9,3,2023-10-02,22:01:00,5,"plant",2023-10-02 22:01:00
"7097",9,3,2023-10-03,00:01:00,3,"plant",2023-10-03 00:01:00
"7098",9,3,2023-10-03,02:01:00,2,"plant",2023-10-03 02:01:00
"7099",9,3,2023-10-03,04:01:00,2,"plant",2023-10-03 04:01:00
"7100",9,3,2023-10-03,06:01:00,1.5,"plant",2023-10-03 06:01:00
"7101",9,3,2023-10-03,08:01:00,7,"plant",2023-10-03 08:01:00
"7102",9,3,2023-10-03,10:01:00,16.5,"plant",2023-10-03 10:01:00
"7103",9,3,2023-10-03,12:01:00,23,"plant",2023-10-03 12:01:00
"7104",9,3,2023-10-03,14:01:00,18.5,"plant",2023-10-03 14:01:00
"7105",9,3,2023-10-03,16:01:00,15,"plant",2023-10-03 16:01:00
"7106",9,3,2023-10-03,18:01:00,10,"plant",2023-10-03 18:01:00
"7107",9,3,2023-10-03,20:01:00,7,"plant",2023-10-03 20:01:00
"7108",9,3,2023-10-03,22:01:00,5,"plant",2023-10-03 22:01:00
"7109",9,3,2023-10-04,00:01:00,5.5,"plant",2023-10-04 00:01:00
"7110",9,3,2023-10-04,02:01:00,5,"plant",2023-10-04 02:01:00
"7111",9,3,2023-10-04,04:01:00,3.5,"plant",2023-10-04 04:01:00
"7112",9,3,2023-10-04,06:01:00,2.5,"plant",2023-10-04 06:01:00
"7113",9,3,2023-10-04,08:01:00,9.5,"plant",2023-10-04 08:01:00
"7114",9,3,2023-10-04,10:01:00,20.5,"plant",2023-10-04 10:01:00
"7115",9,3,2023-10-04,12:01:00,25.5,"plant",2023-10-04 12:01:00
"7116",9,3,2023-10-04,14:01:00,25.5,"plant",2023-10-04 14:01:00
"7117",9,3,2023-10-04,16:01:00,18,"plant",2023-10-04 16:01:00
"7118",9,3,2023-10-04,18:01:00,12,"plant",2023-10-04 18:01:00
"7119",9,3,2023-10-04,20:01:00,8.5,"plant",2023-10-04 20:01:00
"7120",9,3,2023-10-04,22:01:00,6.5,"plant",2023-10-04 22:01:00
"7121",9,3,2023-10-05,00:01:00,6.5,"plant",2023-10-05 00:01:00
"7122",9,3,2023-10-05,02:01:00,5.5,"plant",2023-10-05 02:01:00
"7123",9,3,2023-10-05,04:01:00,5,"plant",2023-10-05 04:01:00
"7124",9,3,2023-10-05,06:01:00,4,"plant",2023-10-05 06:01:00
"7125",9,3,2023-10-05,08:01:00,7.5,"plant",2023-10-05 08:01:00
"7126",9,3,2023-10-05,10:01:00,12.5,"plant",2023-10-05 10:01:00
"7127",9,3,2023-10-05,12:01:00,15,"plant",2023-10-05 12:01:00
"7128",9,3,2023-10-05,14:01:00,19,"plant",2023-10-05 14:01:00
"7129",9,3,2023-10-05,16:01:00,13.5,"plant",2023-10-05 16:01:00
"7130",9,3,2023-10-05,18:01:00,10.5,"plant",2023-10-05 18:01:00
"7131",9,3,2023-10-05,20:01:00,8,"plant",2023-10-05 20:01:00
"7132",9,3,2023-10-05,22:01:00,6,"plant",2023-10-05 22:01:00
"7133",9,3,2023-10-06,00:01:00,4.5,"plant",2023-10-06 00:01:00
"7134",9,3,2023-10-06,02:01:00,3,"plant",2023-10-06 02:01:00
